,Unnamed: 0,einID,einStichtag,einRPOM,einEOM,strkey,Hausnummer_Zusatz,PLZ,einKLRG,Schulbezirk,einGebID,einWohnsitzart,Geschlecht,Religion,Staatange#1,Staatange#2,ADA,einGeburtstag,einAlter,einAlter_Monate,einZuzugsdatum,einZuzugsalter,einFamiliebestand,einPartner_geschlecht,einPartner_Staatangehörigkeit,einEhestaat
9454,9454,419,2025-06-30,0,0,1058,8,67065,41320832,240,0,40,2,oa,0,,1,2014-02-24,11,138,2014-02-24,11,1,9,998,9
27562,27562,63136,2025-06-30,0,0,1164,3,67071,31420331,420,0,40,1,rk,0,137.0,2,2001-04-21,24,292,2001-04-21,24,1,9,998,9
105101,105101,1912,2025-06-30,0,0,554,29,67063,13130311,710,0,40,1,so,0,134.0,2,1970-09-28,54,659,2025-01-01,0,2,2,0,1
107882,107882,16044,2025-06-30,0,0,573,15,67065,41440411,240,0,40,2,rk,0,,1,1985-01-29,40,487,1985-01-29,40,2,1,0,1
57389,57389,46938,2025-06-30,0,0,242,14,67069,23420613,530,0,40,1,oa,0,,1,1943-12-02,81,981,1994-05-24,31,2,2,0,1
131971,131971,87771,2025-06-30,0,0,712,2,67067,52160911,230,0,40,1,oa,0,,1,1969-11-05,55,670,1969-11-05,55,2,2,0,1
13786,13786,103659,2025-06-30,0,0,108,34,67061,12240441,120,0,40,2,ev,0,,1,1980-10-27,44,538,2009-11-24,15,2,9,998,9
66102,66102,169486,2025-06-30,0,0,289,36,67063,15110341,620,0,40,1,ev,0,,1,1987-04-23,38,460,2025-06-01,0,1,9,998,9
75415,75415,25672,2025-06-30,0,0,353,8,67071,31450431,430,0,40,2,oa,0,160.0,2,1962-10-14,62,755,1997-12-16,27,2,1,0,1
144240,144240,63132,2025-06-30,0,0,779,28,67063,15240141,610,0,40,1,rk,0,130.0,2,2007-08-18,18,216,2007-08-18,18,1,9,998,9
152490,152490,100295,2025-06-30,0,0,834,17B,67071,31440522,430,0,40,2,oa,0,,1,1974-06-19,51,614,2005-07-01,20,2,1,0,1
58344,58344,131493,2025-06-30,0,0,247,75,67067,41311211,240,0,40,1,so,170,,3,1958-09-21,66,803,2015-11-17,9,2,2,170,3
123818,123818,86422,2025-06-30,0,0,674,128,67061,12260741,120,0,40,1,rk,0,,1,1976-02-19,49,594,2007-02-01,18,2,2,0,1
21877,21877,116936,2025-06-30,0,0,1133,16,67071,31360231,430,0,40,2,ev,0,129.0,2,2015-11-06,9,118,2015-11-06,9,1,9,998,9
37960,37960,81859,2025-06-30,0,0,145,72,67059,11130251,110,0,40,1,oa,0,,1,1983-05-07,42,508,2007-04-12,18,2,2,0,1
61528,61528,136508,2025-06-30,0,0,261,46,67067,41240313,330,0,40,2,oa,0,,1,1986-08-21,39,468,2018-06-17,7,2,9,998,9
99698,99698,6973,2025-06-30,0,0,515,34,67063,15171211,620,0,40,2,ev,0,,1,1942-05-30,83,999,1942-05-30,83,3,9,998,9
11624,11624,105207,2025-06-30,0,0,106,21,67069,21121042,510,0,40,1,rk,0,,1,1961-07-29,64,769,2009-09-24,15,2,2,0,1
177922,177922,2931,2025-06-30,0,0,972,24,67061,12410321,130,0,40,1,oa,349,,3,1980-05-21,45,543,2014-08-15,11,2,2,349,3
98548,98548,132837,2025-06-30,0,0,495,15,67069,21230841,510,0,40,1,rk,137,,3,1965-01-28,60,727,2019-04-18,6,2,2,348,3
146096,146096,50835,2025-06-30,0,0,790,47,67071,35110541,440,0,40,1,ev,0,,1,1948-06-18,77,926,1948-06-18,77,2,2,0,1
62931,62931,159803,2025-06-30,0,0,270,2,67071,31421441,420,0,40,1,rk,137,,3,1996-09-16,29,348,2025-03-18,0,1,9,998,9
107138,107138,19219,2025-06-30,0,0,564,5,67071,31130821,410,0,40,1,oa,0,,1,1956-06-17,69,831,1956-06-17,69,2,2,0,1
125292,125292,111448,2025-06-30,0,0,676,66,67069,23430311,530,0,40,2,oa,0,,1,1989-01-05,36,440,2013-01-23,12,2,2,0,1
90333,90333,163268,2025-06-30,0,0,442,4,67061,12120231,210,0,40,1,oa,0,252.0,2,2024-05-19,1,15,2024-05-19,1,1,9,998,9
13025,13025,92556,2025-06-30,0,0,1079,27,67063,15250221,610,0,40,2,oa,0,,1,2003-01-17,22,272,2003-04-17,22,1,9,998,9
177719,177719,146682,2025-06-30,0,0,970,8,67063,15231131,610,0,40,2,rk,0,137.0,2,2024-07-21,1,13,2024-07-21,1,1,9,998,9
1764,1764,51397,2025-06-30,0,0,100,44,67059,11160331,110,0,40,2,oa,438,,3,1960-07-01,65,782,2007-09-11,18,3,9,998,9
125459,125459,3494,2025-06-30,0,0,676,72,67069,23430314,530,0,40,2,rk,0,,1,1937-08-24,88,1056,1969-12-09,55,2,1,0,1
117741,117741,12322,2025-06-30,0,0,625,33,67061,12260211,120,0,40,2,oa,438,,3,1970-10-25,54,658,2009-10-27,15,2,1,0,2
19552,19552,152203,2025-06-30,0,0,1110,4,67063,13150531,710,0,40,2,oa,0,238.0,2,2021-05-09,4,52,2021-05-09,4,1,9,998,9
140695,140695,95606,2025-06-30,0,0,758,261,67061,12210111,120,0,40,2,oa,0,432.0,2,1967-07-04,58,698,2003-12-01,21,2,1,0,1
112408,112408,56027,2025-06-30,0,0,595,8,67069,21110221,510,0,40,1,rk,137,,3,1984-05-19,41,495,1984-05-19,41,1,9,998,9
172569,172569,119582,2025-06-30,0,0,944,43,67067,42150511,320,0,20,1,oa,0,,1,1966-06-10,59,711,2023-01-30,2,2,2,0,1
64490,64490,174298,2025-06-30,0,0,278,8,67071,31170811,410,0,40,1,oa,0,134.0,2,2023-03-11,2,30,2023-03-11,2,1,9,998,9
97560,97560,96302,2025-06-30,0,0,483,7,67065,51210821,220,0,40,2,oa,476,,3,1983-08-05,42,505,2004-06-20,21,2,1,0,2
118967,118967,86585,2025-06-30,0,0,633,9,67063,13260411,720,0,40,2,rk,0,,1,1965-09-25,59,719,1996-10-05,28,4,9,998,9
80993,80993,5476,2025-06-30,0,0,385,81,67069,22161011,520,0,40,2,rk,0,,1,1944-01-04,81,980,2025-01-01,0,2,1,0,1
161409,161409,68043,2025-06-30,0,0,883,27,67061,12130841,210,0,40,2,rk,137,,3,1995-08-28,30,360,1995-08-28,30,1,9,998,9
48912,48912,104742,2025-06-30,0,0,192,37,67059,14120731,730,0,40,1,oa,0,163.0,2,2009-02-05,16,199,2009-02-05,16,1,9,998,9
168754,168754,161307,2025-06-30,0,0,924,136,67061,12250231,120,0,40,2,oa,125,,3,2014-09-19,10,131,2024-12-01,0,1,9,998,9
174594,174594,42443,2025-06-30,0,0,954,15,67063,13230321,720,0,40,2,oa,163,,3,1983-03-19,42,509,2000-10-06,24,4,9,998,9
177877,177877,149171,2025-06-30,0,0,972,19,67061,12430411,130,0,40,2,oa,0,,1,1988-10-19,36,442,2020-09-01,5,2,1,0,1
104929,104929,161596,2025-06-30,0,0,554,108,67063,13170132,720,0,40,1,oa,0,,1,2021-11-30,3,45,2021-11-30,3,1,9,998,9
11277,11277,6022,2025-06-30,0,0,1068,10,67061,12350342,130,0,40,2,oa,0,,1,1946-08-05,79,949,2025-01-01,0,3,9,998,9
77317,77317,138539,2025-06-30,0,0,363,12,67063,13120431,710,0,40,2,oa,0,,1,1975-11-03,49,598,2019-11-14,5,4,9,998,9
157084,157084,40682,2025-06-30,0,0,850,52,67063,13120341,710,0,40,2,so,163,,3,1970-08-01,55,661,2025-01-01,0,2,1,163,3
134419,134419,78751,2025-06-30,0,0,722,444,67065,42130221,320,0,40,1,rk,0,,1,1993-09-29,31,383,1993-09-29,31,1,9,998,9
35626,35626,137461,2025-06-30,0,0,139,12,67059,11160741,110,0,40,1,rk,137,,3,1984-11-13,40,490,2018-09-03,7,2,2,137,3
107573,107573,180685,2025-06-30,0,0,569,16,67069,21211031,510,0,40,2,oa,150,170.0,3,2023-04-22,2,28,2023-04-22,2,1,9,998,9
154448,154448,103501,2025-06-30,0,0,847,19,67069,23440212,530,0,40,1,oa,0,438.0,2,2008-12-07,16,201,2008-12-07,16,1,9,998,9
179578,179578,110848,2025-06-30,0,0,984,17,67061,12220211,120,0,40,2,rk,125,,3,1989-05-24,36,435,2015-03-15,10,2,1,125,3
147489,147489,151771,2025-06-30,0,0,798,2,67065,41120611,310,0,40,2,ev,0,,1,2021-03-25,4,53,2021-03-25,4,1,9,998,9
108226,108226,100816,2025-06-30,0,0,573,43,67065,41440311,240,0,40,2,oa,0,,1,2002-12-27,22,272,2025-06-01,0,1,9,998,9
158082,158082,83318,2025-06-30,0,0,859,98,67067,41311221,240,0,40,2,oa,0,163.0,2,2006-11-09,18,226,2006-11-09,18,1,9,998,9
350,350,148588,2025-06-30,0,0,1002,63,67063,15140811,620,0,40,2,oa,998,,3,1998-11-08,26,322,2025-04-24,0,1,9,998,9
92863,92863,86982,2025-06-30,0,0,463,3,67067,42130441,320,0,40,1,oa,0,,1,1966-05-25,59,711,2007-04-01,18,3,9,998,9
100918,100918,143973,2025-06-30,0,0,530,24,67063,13140331,710,0,40,2,oa,154,,3,2006-03-21,19,233,2025-02-01,0,1,9,998,9
166457,166457,180857,2025-06-30,0,0,907,51,67061,12240311,120,0,40,2,rk,121,,3,2023-06-15,2,27,2023-06-15,2,1,9,998,9
40152,40152,83799,2025-06-30,0,0,149,9,67063,13160321,710,0,40,1,so,0,163.0,2,1962-01-01,63,764,2014-10-01,10,2,2,163,2
18485,18485,107895,2025-06-30,0,0,1106,44,67067,41310541,240,0,40,1,rk,0,,1,2010-07-24,15,181,2011-04-15,14,1,9,998,9
150142,150142,173667,2025-06-30,0,0,818,1,67071,35140211,440,0,40,1,ev,0,,1,1997-12-03,27,333,2025-06-01,0,1,9,998,9
136302,136302,68941,2025-06-30,0,0,733,28,67061,12260841,120,0,40,2,oa,0,,1,1977-09-15,48,576,2000-06-19,25,2,1,0,1
41467,41467,104316,2025-06-30,0,0,164,12,67063,15831111,630,0,40,2,oa,0,,1,1980-10-22,44,538,2010-07-10,15,2,1,0,1
105943,105943,1969,2025-06-30,0,0,557,25,67071,31310521,420,0,40,1,oa,0,,1,1929-12-18,95,1148,2025-01-01,0,3,9,998,9
38605,38605,158764,2025-06-30,0,0,146,32,67061,12230211,120,0,40,2,oa,475,,3,1988-04-18,37,448,2024-03-12,1,5,9,998,9
112333,112333,111147,2025-06-30,0,0,595,3,67069,21110141,510,0,40,2,oa,238,,3,1980-08-28,45,540,2012-11-01,12,2,1,0,2
41154,41154,13134,2025-06-30,0,0,160,5,67069,21220731,510,0,40,2,ev,0,,1,1956-01-02,69,836,1956-01-02,69,3,9,998,9
135344,135344,124320,2025-06-30,0,0,728,44,67059,11140441,110,0,40,2,so,154,,3,1992-02-29,33,402,2017-05-01,8,2,1,154,3
69585,69585,169087,2025-06-30,0,0,317,158,67059,14170111,730,0,40,1,so,154,,3,2002-06-26,23,278,2023-06-20,2,1,9,998,9
163536,163536,181305,2025-06-30,0,0,895,5,67063,13260711,720,0,20,1,rk,462,,3,1997-06-05,28,339,2024-08-30,1,1,9,998,9
135246,135246,30766,2025-06-30,0,0,727,7,67065,51390511,220,0,40,2,oa,0,,1,1990-05-30,35,423,2024-09-01,1,4,9,998,9
108840,108840,111181,2025-06-30,0,0,576,37,67065,51360511,220,0,40,1,oa,154,,3,1989-09-14,36,432,2014-09-23,10,2,2,154,3
143492,143492,11613,2025-06-30,0,0,775,18,67063,15161212,620,0,40,1,oa,0,,1,1949-11-28,75,909,1985-05-31,40,2,2,0,1
181412,181412,167244,2025-06-30,0,0,9,146,67071,31711231,430,0,40,2,oa,0,475.0,2,2023-09-09,2,24,2023-09-09,2,1,9,998,9
24784,24784,67745,2025-06-30,0,0,1145,52,67071,31490641,420,0,40,1,so,163,,3,1983-06-21,42,506,1983-06-21,42,4,9,998,9
118640,118640,171090,2025-06-30,0,0,631,11,67063,13230522,720,0,40,1,rk,0,,1,1991-01-29,34,415,2024-09-03,1,1,9,998,9
70140,70140,35055,2025-06-30,0,0,317,71,67059,14160511,730,0,40,1,oa,0,,1,1969-09-03,56,672,2025-01-01,0,1,9,998,9
86202,86202,120776,2025-06-30,0,0,423,27,67071,31430811,430,0,40,1,oa,423,,3,1998-03-02,27,330,2017-04-04,8,5,9,998,9
120738,120738,37238,2025-06-30,0,0,653,19,67067,41230412,330,0,40,2,ev,0,,1,1971-11-03,53,646,1971-11-03,53,4,9,998,9
160587,160587,108361,2025-06-30,0,0,874,69,67071,31182313,410,0,40,1,rk,0,137.0,2,1974-08-28,51,612,2012-02-03,13,2,9,998,9
8449,8449,75854,2025-06-30,0,0,104,25,67065,41410113,240,0,40,2,ev,0,,1,1945-04-24,80,964,1955-11-08,69,2,1,0,1
171801,171801,38660,2025-06-30,0,0,939,38,67063,13160241,710,0,40,1,ev,0,,1,1973-09-01,52,624,1995-12-15,29,4,9,998,9
71524,71524,158411,2025-06-30,0,0,333,10,67071,31470521,430,0,40,1,oa,125,144.0,3,2022-10-16,2,35,2022-10-16,2,1,9,998,9
126972,126972,95584,2025-06-30,0,0,686,2,67071,31920221,420,0,40,1,oa,0,,1,2004-04-06,21,257,2004-04-06,21,1,9,998,9
65083,65083,29131,2025-06-30,0,0,284,52,67071,31161211,410,0,40,2,ev,0,,1,1965-09-02,60,720,1965-09-02,60,2,1,0,1
59470,59470,7627,2025-06-30,0,0,251,2,67063,15120641,620,0,40,2,rk,137,,3,1949-12-27,75,908,2025-01-01,0,3,9,998,9
112750,112750,39777,2025-06-30,0,0,59,11,67071,31130911,410,0,40,1,oa,0,,1,2000-03-14,25,306,2023-02-13,2,1,9,998,9
6942,6942,104105,2025-06-30,0,0,1038,11,67063,15161131,620,0,40,2,ev,0,160.0,2,1960-06-30,65,782,2008-12-28,16,2,1,0,1
127831,127831,169260,2025-06-30,0,0,690,49,67059,11130321,110,0,40,1,oa,0,,1,1994-01-17,31,380,2023-12-01,1,1,9,998,9
38844,38844,109385,2025-06-30,0,0,147,18,67063,15280551,630,0,40,1,oa,0,,1,2013-01-09,12,152,2013-01-09,12,1,9,998,9
100827,100827,152258,2025-06-30,0,0,530,20,67063,13140531,710,0,40,2,oa,166,,3,1976-08-22,49,588,2022-03-19,3,5,9,998,9
106170,106170,6719,2025-06-30,0,0,559,6,67067,52120941,230,0,40,1,ev,0,,1,1942-09-05,83,996,1942-09-05,83,4,9,998,9
124102,124102,53423,2025-06-30,0,0,675,10,67063,15130131,620,0,40,2,oa,163,,3,1980-01-02,45,548,1980-01-02,45,2,1,163,3
57457,57457,83634,2025-06-30,0,0,242,21,67069,23430911,530,0,40,1,oa,0,,1,1961-07-27,64,769,1961-07-29,64,2,2,0,1
178996,178996,51080,2025-06-30,0,0,981,19,67063,13150522,710,0,40,2,oa,0,163.0,2,2005-11-29,19,237,2005-11-29,19,1,9,998,9
36883,36883,24772,2025-06-30,0,0,142,56,67059,11220241,110,0,40,2,so,0,154.0,2,1968-08-05,57,685,2011-06-24,14,2,1,0,1
27355,27355,35031,2025-06-30,0,0,1161,40D,67063,13250331,720,0,40,2,so,163,,3,1994-03-10,31,378,1994-03-10,31,2,1,163,3
72565,72565,40724,2025-06-30,0,0,339,31,67071,31470322,430,0,40,2,oa,0,,1,1970-01-11,55,668,2021-11-01,3,4,9,998,9
179073,179073,152283,2025-06-30,0,0,981,20A,67063,13150241,720,0,40,2,oa,0,,1,2005-09-22,19,239,2025-06-15,0,1,9,998,9
171876,171876,14478,2025-06-30,0,0,939,65,67063,13260621,720,0,40,2,oa,0,163.0,2,2006-09-02,19,228,2006-09-02,19,1,9,998,9
115176,115176,63517,2025-06-30,0,0,609,30,67067,52141211,230,0,40,2,ev,0,,1,2013-02-05,12,151,2023-02-15,2,1,9,998,9
100245,100245,31521,2025-06-30,0,0,521,5,67067,52161121,230,0,40,1,oa,0,,1,1966-09-12,59,708,1999-01-01,26,2,2,0,1
77893,77893,171541,2025-06-30,0,0,365,45,67063,15220711,610,0,40,2,rk,0,,1,2003-06-04,22,267,2023-08-25,2,1,9,998,9
10258,10258,2966,2025-06-30,0,0,1063,77,67069,22120431,520,0,40,2,rk,0,,1,1937-04-13,88,1061,1937-04-13,88,3,9,998,9
123905,123905,152800,2025-06-30,0,0,674,156,67061,12280251,120,0,40,2,so,0,163.0,2,1994-02-09,31,379,2023-04-01,2,2,1,0,1
101865,101865,88525,2025-06-30,0,0,543,12,67065,41120531,310,0,40,2,ev,0,,1,1951-11-14,73,886,1951-11-14,73,2,1,0,1
113143,113143,28380,2025-06-30,0,0,59,25,67071,31130912,410,0,40,1,rk,0,,1,1990-11-29,34,417,1999-08-09,26,1,9,998,9
31592,31592,151249,2025-06-30,0,0,125,13,67059,11160721,110,0,40,2,so,134,,3,2002-03-05,23,282,2021-07-01,4,5,9,998,9
25135,25135,130332,2025-06-30,0,0,1146,17,67059,11130411,110,0,40,2,oa,0,998.0,2,2016-08-02,9,109,2016-08-02,9,1,9,998,9
76702,76702,81328,2025-06-30,0,0,359,1,67067,52162011,230,0,40,2,rk,137,,3,1958-01-12,67,812,2013-01-15,12,1,9,998,9
143556,143556,50723,2025-06-30,0,0,775,22,67063,15161121,620,0,40,2,ev,0,,1,1950-09-17,75,900,1950-09-17,75,2,1,0,1
149999,149999,156239,2025-06-30,0,0,814,62,67071,35121322,440,0,40,2,oa,0,,1,2020-08-20,5,60,2020-08-20,5,1,9,998,9
89415,89415,31641,2025-06-30,0,0,438,44A,67059,11161221,110,0,40,1,oa,0,,1,1966-06-25,59,710,1994-11-01,30,2,2,0,1
136185,136185,101346,2025-06-30,0,0,731,6,67065,41140311,310,0,40,1,ev,0,,1,2008-05-12,17,208,2008-05-12,17,1,9,998,9
70781,70781,30014,2025-06-30,0,0,323,9,67071,31421011,420,0,40,1,oa,137,,3,1965-05-27,60,723,1987-01-01,38,2,2,137,3
117206,117206,160244,2025-06-30,0,0,620,7,67065,51350511,220,0,40,2,so,125,,3,2019-01-01,6,80,2020-10-08,4,1,9,998,9
458,458,135580,2025-06-30,0,0,1003,15,67063,15241211,610,0,40,1,rk,0,,1,2007-02-02,18,223,2017-08-01,8,1,9,998,9
31882,31882,2974,2025-06-30,0,0,125,21F,67059,11160622,110,0,40,1,oa,134,,3,1937-04-14,88,1061,1977-01-31,48,2,2,134,3
152995,152995,27304,2025-06-30,0,0,834,8,67071,31440112,430,0,40,1,oa,0,,1,2000-02-12,25,307,2022-09-01,3,1,9,998,9
53362,53362,40423,2025-06-30,0,0,218,2,67067,52131331,230,0,40,1,oa,0,,1,2009-04-09,16,197,2009-04-09,16,1,9,998,9
84346,84346,5225,2025-06-30,0,0,410,37,67069,22151021,520,0,40,1,oa,0,,1,1974-10-09,50,611,1974-10-09,50,2,2,0,1
180560,180560,178285,2025-06-30,0,0,993,14,67061,12250431,120,0,40,1,oa,423,,3,2019-10-10,5,71,2024-03-01,1,5,9,998,9
147621,147621,22502,2025-06-30,0,0,798,6,67065,41120611,310,0,40,1,oa,0,170.0,2,2006-08-05,19,229,2006-08-05,19,1,9,998,9
59348,59348,25116,2025-06-30,0,0,250,6,67063,15260431,610,0,40,1,ev,0,,1,1963-02-18,62,750,2025-01-01,0,2,2,0,1
99440,99440,107014,2025-06-30,0,0,507,73,67069,22170212,520,0,40,1,rk,152,,3,1959-01-06,66,800,2011-09-26,13,2,2,998,9
43116,43116,55980,2025-06-30,0,0,172,23,67069,22160631,520,0,40,1,oa,0,,1,1959-01-25,66,799,1959-01-25,66,2,2,0,1
140753,140753,110013,2025-06-30,0,0,758,28,67061,51370311,220,0,40,2,oa,0,,1,2003-07-03,22,266,2012-01-26,13,1,9,998,9
180397,180397,148008,2025-06-30,0,0,991,38,67063,15250631,610,0,40,1,oa,0,,1,1990-07-14,35,422,2023-08-08,2,1,9,998,9
117082,117082,148482,2025-06-30,0,0,620,13,67065,51350513,220,0,40,1,oa,237,,3,1989-01-01,36,440,2022-09-01,3,1,9,998,9
119250,119250,106693,2025-06-30,0,0,636,67,67061,12350121,130,0,40,1,rk,0,,1,1982-01-13,43,524,2011-05-01,14,1,9,998,9
30716,30716,22829,2025-06-30,0,0,119,15,67067,52130311,230,0,40,1,ev,0,,1,2002-10-18,22,274,2002-10-18,22,1,9,998,9
160979,160979,132426,2025-06-30,0,0,881,36,67067,52161131,230,0,40,2,oa,0,,1,2018-03-09,7,90,2018-03-09,7,1,9,998,9
52658,52658,32374,2025-06-30,0,0,213,32,67065,41430221,240,0,40,2,oa,0,,1,1969-01-15,56,680,1969-01-15,56,2,1,0,1
36857,36857,24008,2025-06-30,0,0,142,54,67059,11220241,110,0,40,2,oa,0,,1,1963-01-27,62,751,1985-01-02,40,2,1,0,1
139943,139943,132025,2025-06-30,0,0,758,222,67061,12310641,130,0,40,1,ev,0,,1,1996-06-13,29,351,2015-08-30,10,1,9,998,9
151705,151705,23977,2025-06-30,0,0,829,36A,67071,35110911,440,0,40,1,ev,0,,1,1960-08-12,65,781,1994-04-01,31,2,2,0,1
67803,67803,1310,2025-06-30,0,0,303,16,67071,31320221,420,0,40,2,rk,137,,3,1938-03-11,87,1050,1962-05-08,63,3,9,998,9
77957,77957,61504,2025-06-30,0,0,365,53,67063,15220711,610,0,40,1,oa,0,,1,1964-07-20,61,733,1994-07-31,31,4,9,998,9
11706,11706,88782,2025-06-30,0,0,106,43A,67069,21231041,510,0,40,1,ev,0,,1,1967-05-15,58,700,1967-05-15,58,2,2,0,1
46364,46364,69608,2025-06-30,0,0,17,72,67071,31160521,410,0,40,2,oa,0,,1,1975-12-25,49,596,2007-07-01,18,2,2,0,1
37976,37976,181081,2025-06-30,0,0,145,72,67059,11130251,110,0,40,1,oa,0,,1,2023-12-22,1,20,2024-02-01,1,1,9,998,9
118781,118781,138887,2025-06-30,0,0,632,6,67065,42130121,320,0,40,2,rk,0,152.0,2,1984-02-10,41,499,2019-04-18,6,2,1,0,1
161263,161263,57986,2025-06-30,0,0,883,2,67061,12140331,210,0,40,2,oa,0,,1,1960-01-07,65,788,2025-01-01,0,1,9,998,9
171928,171928,163261,2025-06-30,0,0,939,70,67063,13160141,720,0,40,1,oa,423,,3,2024-04-23,1,16,2024-04-23,1,1,9,998,9
147433,147433,58524,2025-06-30,0,0,798,17,67065,41120731,310,0,40,1,rk,0,,1,1960-08-18,65,780,1990-06-01,35,2,2,479,2
123899,123899,42167,2025-06-30,0,0,674,156,67061,12280251,120,0,40,1,oa,0,,1,1985-07-10,40,482,2013-05-01,12,2,2,0,1
138028,138028,17638,2025-06-30,0,0,74,28,67071,31311151,420,0,40,2,ev,0,,1,1960-02-03,65,787,1981-04-25,44,2,1,0,1
33013,33013,25495,2025-06-30,0,0,1277,7,67065,51350411,220,0,40,1,rk,137,,3,1996-09-26,28,347,1996-09-26,28,1,9,998,9
48488,48488,41907,2025-06-30,0,0,188,7,67063,13250511,720,0,40,1,oa,0,163.0,2,2001-07-15,24,290,2001-07-15,24,1,9,998,9
50502,50502,121032,2025-06-30,0,0,199,2,67063,13130651,710,0,40,2,so,439,,3,1984-09-21,40,491,2017-05-09,8,1,9,998,9
114621,114621,107486,2025-06-30,0,0,605,31,67067,52121031,230,0,40,1,oa,0,,1,1986-11-27,38,465,2011-10-01,13,4,9,998,9
47671,47671,8702,2025-06-30,0,0,182,54,67069,23410431,530,0,40,1,oa,163,,3,1944-01-01,81,980,1973-09-02,52,2,2,163,3
94759,94759,177514,2025-06-30,0,0,474,33,67065,51370631,220,0,40,1,ev,0,,1,2013-02-17,12,151,2024-04-14,1,1,9,998,9
141378,141378,64817,2025-06-30,0,0,759,22,67067,41210721,330,0,40,2,oa,0,,1,1979-02-15,46,559,2007-09-01,18,2,1,0,1
157728,157728,170575,2025-06-30,0,0,858,10,67065,52110411,230,0,40,1,oa,475,,3,1999-06-01,26,315,2024-06-25,1,5,9,998,9
138100,138100,139571,2025-06-30,0,0,750,1,67069,23440331,530,0,40,1,oa,0,,1,2015-12-22,9,116,2020-04-25,5,1,9,998,9
154782,154782,130181,2025-06-30,0,0,847,29,67069,23440113,530,0,40,1,rk,0,,1,1989-12-17,35,429,2016-05-12,9,1,9,998,9
129685,129685,46464,2025-06-30,0,0,696,99,67063,15141512,620,0,40,2,ev,0,,1,1942-01-27,83,1003,1942-01-27,83,3,9,998,9
40518,40518,173274,2025-06-30,0,0,152,34,67067,41150321,310,0,40,2,oa,166,,3,2020-04-27,5,64,2022-03-19,3,1,9,998,9
63482,63482,9733,2025-06-30,0,0,275,139,67071,35111021,440,0,40,2,oa,0,,1,1968-09-10,57,684,2013-10-05,11,1,9,998,9
143129,143129,127223,2025-06-30,0,0,773,37,67067,42162431,320,0,40,1,oa,163,,3,1962-01-03,63,764,2018-06-10,7,2,2,0,2
64120,64120,176663,2025-06-30,0,0,275,79,67071,35110612,440,0,40,2,oa,0,436.0,2,2023-06-20,2,26,2023-06-20,2,1,9,998,9
150778,150778,96264,2025-06-30,0,0,825,14,67071,31330542,420,0,40,2,rk,0,,1,2004-04-27,21,256,2004-04-27,21,1,9,998,9
134447,134447,19563,2025-06-30,0,0,722,447,67065,42100221,320,0,40,1,oa,0,,1,1956-09-22,68,827,1980-12-01,44,1,9,998,9
169945,169945,95966,2025-06-30,0,0,924,93,67061,12110312,210,0,40,1,oa,0,140.0,2,2004-06-09,21,255,2004-06-09,21,1,9,998,9
119738,119738,48688,2025-06-30,0,0,63,5,67069,23420911,530,0,40,1,oa,0,,1,1944-09-12,81,972,1944-09-12,81,2,2,0,1
137599,137599,117691,2025-06-30,0,0,748,10,67067,42111411,320,0,40,2,rk,0,,1,1996-12-20,28,344,2015-12-23,9,2,1,0,1
131684,131684,127446,2025-06-30,0,0,709,8,67059,14130241,730,0,40,2,oa,166,,3,2015-08-09,10,121,2015-08-09,10,1,9,998,9
2126,2126,10178,2025-06-30,0,0,100,77,67059,11220311,110,0,40,2,rk,137,,3,1978-09-21,46,563,2025-01-01,0,4,9,998,9
88926,88926,148662,2025-06-30,0,0,438,15,67059,11220521,110,0,40,1,ev,0,,1,2003-10-16,21,263,2023-09-01,2,1,9,998,9
107575,107575,8652,2025-06-30,0,0,569,17,67069,21211211,510,0,40,1,oa,0,,1,1967-01-12,58,704,2006-10-26,18,2,2,0,1
109638,109638,38092,2025-06-30,0,0,579,32,67065,41320721,240,0,40,2,rk,0,335.0,2,1973-08-15,52,625,2009-04-15,16,4,9,998,9
148785,148785,135780,2025-06-30,0,0,804,4,67059,11140642,110,0,40,1,rk,130,,3,1994-02-23,31,378,2018-01-12,7,1,9,998,9
39275,39275,114601,2025-06-30,0,0,148,50,67059,14140114,730,0,40,2,oa,0,475.0,2,2015-03-03,10,126,2016-04-09,9,1,9,998,9
77960,77960,131778,2025-06-30,0,0,365,53,67063,15220711,610,0,40,1,oa,0,,1,1993-02-05,32,391,2016-02-16,9,1,9,998,9
125125,125125,113353,2025-06-30,0,0,676,6,67069,23430323,530,0,40,1,so,154,,3,1993-03-28,32,389,2016-01-01,9,2,2,154,3
179112,179112,68874,2025-06-30,0,0,981,23,67063,13150421,720,0,40,2,ev,137,,3,1983-07-03,42,506,2013-12-16,11,2,1,137,3
53517,53517,152479,2025-06-30,0,0,219,20,67059,11160141,110,0,40,1,oa,475,,3,1990-08-18,35,420,2022-05-10,3,2,2,475,3
132115,132115,127250,2025-06-30,0,0,712,43,67067,52161213,230,0,40,1,oa,0,,1,1982-12-25,42,512,2019-01-31,6,1,9,998,9
139168,139168,123125,2025-06-30,0,0,758,148,67061,12350642,130,0,40,1,oa,423,,3,2007-08-12,18,217,2018-10-01,6,1,9,998,9
7316,7316,24159,2025-06-30,0,0,1042,47,67071,31480331,430,0,40,2,rk,137,,3,1963-01-15,62,752,1984-09-13,41,2,1,137,3
